{2025.04.11_20.52.26}fip_spl.bin is copied successfully
{2025.04.11_20.52.26}fw_payload_uboot.bin is copied successfully
{2025.04.11_20.52.26}partition_spinand.xml is copied successfully
{2025.04.11_20.52.26}ramboot.itb is copied successfully
{2025.04.11_20.52.26}upgrade.zip is copied successfully
{2025.04.11_20.52.26}fip.bin is copied successfully
{2025.04.11_20.52.26}boot.spinand is copied successfully
{2025.04.11_20.52.26}logo.jpg failed to copy, Becasue No such file or directory
{2025.04.11_20.52.26}rootfs.spinand is copied successfully
{2025.04.11_20.52.26}system.spinand is copied successfully
{2025.04.11_20.52.26}cfg.spinand is copied successfully
{2025.04.11_20.52.26}partition_spinand.xml failed to copy, Because Unknown error
{2025.04.11_20.52.26}

Program: C:/Users/unimage/Desktop/tool/CviBurn_v2.0_20240710/CviBurn_v2.0_release/config/usb_dl.exe   Arguments: (-c, cv181x, -s, dual_os, -i, C:/Users/unimage/Desktop/算能烧录包/chen/9/downloadImageFile)


{2025.04.11_20.52.26}[INFO] Using libusb v1.0.26.11724[INFO] usb_dl: Jul 10 2024
{2025.04.11_20.52.26}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.26}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.26}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.27}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.28}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.29}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.30}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.31}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  /    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection: ---    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  \    
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  |     
{2025.04.11_20.52.32}[INFO] Waiting for USB device connection:  /    
